Product_Name,Secondary_Info,Product_Price,URL
"HP 255 G10 NOTEBOOK 15.6'' FHD CPU AMD RYZEN 3-7320U RAM 8GB SSD 256GB FREEDOS
Opens in a new window or tab",Good - Refurbished,"ZAR 3,061.12 to ZAR 7,064.43",https://www.ebay.com/itm/135372860789?_skw=laptops&itmmeta=01JPYBTMY6HZVYT1J40R5EY5J2&hash=item1f84d9ed75:g:7k4AAOSwRxtnNIwl&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eliaciw0QEHghHcU8JejHdAM5a65BWT%2FAlOEpJ0eh6RZ96vLw%2FPpwhIjdLk8rD%2FJJe9cjFhbTU54ijanTX6hMwj3mpSGxWSkrOBFdRjJAJCjczmEAA5RLjsyQMM8MNLROyrZSaoSXcVl2TsFYBHb81uKB4FCJoVSkHNktleglR%2FznQ%2FbPx2Jy4ZO0EkAixDJh2GzNU0XjsQaSm2asvvCGT%2BMnw%2BkJ1Sb6CLqDaUKeXvw%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
"ASUS ExpertBook B3 Flip Laptop 14"" Touchscreen, Core i5, 8GB RAM, 256GB SSD WIN
Opens in a new window or tab",Very Good - Refurbished,"ZAR 2,590.14",https://www.ebay.com/itm/186918520241?_skw=laptops&epid=5067803292&itmmeta=01JPYBTMY6TXAP5R89M2JHGDBY&hash=item2b853645b1:g:1DYAAOSw-QFnmkvp&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d%2FElngqrOJ0t10M8UPvnoYZd9d1hRhnsHGS3yYu%2BCfQHcnek%2FdDK0DGWqyyTrhD9cBi7KzEpMxrvXgFfBbbiqIeBBwkOlPZB9S8%2BzZCiBdu%2F10ZWgVykcbhFxN9afkZrFRMj5oxzyMRLC6LEBNTSmTReAGR9YTKix%2F9WmBtJifVbwIpG9ScQuWjuwu1qkcweNmKMnskiwrE85dJFssQ7CvP%2BqHpZx%2BiOlON%2BTVLwIoPlDZ8RZ7qCJQoskn1TJZ%2BzwOZpfArWurrwGbL9ozHtGW%7Ctkp%3ABk9SR8rP6su3ZQ
"POWERFUL i7 GAMING LAPTOP NVIDIA 32GB RAM 1TB SSD WINDOWS 10/11 - BUILD YOUR OWN
Opens in a new window or tab",Very Good - Refurbished,"ZAR 5,298.50 to ZAR 6,004.97",https://www.ebay.com/itm/175910813917?_skw=laptops&itmmeta=01JPYBTMY6QPVWRZ5CPS0199E0&hash=item28f51a00dd:g:mr8AAOSwTOFkfb7H&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dUEDC3FAf2heeagb9BaJW3cK%2BoTYLNHfKatAoVEPSnOCMynsbxoSxLnTIJXo%2FdarfBz1xxU6syICAwEMy5iv7CdUBW76bbOJd4smFnT3YjUyce4b77%2Fm9rAC6B0Y%2FnWrbo%2Fv3QJKCr9KEGaiiK8leqh%2FMjaBIG7COIM8ZZ2yYkLysOtbzFx5HphH0cVbHjaDjl5hkmyMHdWkD0kKK6e41HVm2jnIZZDi7af1NugjuD10kv4dkNySMAWhhVEw2Vf8Fsw%2FovXcuQd9A5wbUWW144%7Ctkp%3ABk9SR8rP6su3ZQ
"Lenovo ThinkPad L480 Laptop 14"" FHD i5-8250U CPU Up to 4TB NVMe SSD Windows 11*
Opens in a new window or tab",Pre-Owned,"ZAR 1,603.89",https://www.ebay.com/itm/396209820025?_skw=laptops&itmmeta=01JPYBTMY6B28GH0V9FK5G2DCS&hash=item5c3ff21179:g:rkcAAOSwIydnSD81&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1elfjhEpaTDrgdOh42G6R6N2cF25Q%2BdD4PMbdHuqtCophwuTozLeXfeIJlLY0byQSBgolYPbscO5jDeYIxmxmd2HqXu4iMyIMRwVYbL8sebDSwus4yYMrjnLWEseuFsDXte0ZjAA6onqTWmI4%2B%2BqM8pCCE8b5gL1EDj0sePXj9kbMOtNQ%2BeUZpgJaDI13VMcn1l73DlkFf2D36m7U0GS3MyZDGLGWvW9PR6EQPA5GWLWg%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
"GAMING LENOVO LAPTOP FAST i7 32GB RAM 512GB SSD WINDOWS 10/11 NVIDIA 15.6"" FHD
Opens in a new window or tab",Good - Refurbished,"ZAR 14,105.78",https://www.ebay.com/itm/175945146909?_skw=laptops&itmmeta=01JPYBTMY6J2QBBNTRR53AP1GN&hash=item28f725e21d:g:mr8AAOSwTOFkfb7H&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dgqaiHuUNecruaDgfGFTV%2BjpPr27KyXHcyu%2BjluqigjsXCNHAICR4v9%2FiLqkeA9UyXSPeIfr3QllB6wcDtAPpQDrUu3EFBGmsEa8vneULdgty5%2BKBI1uowff7%2F1Q2AFcC5cjlRJBlBP9UCnhifGGllxZXEz8FvLbGleAqPLlfs21d%2BawuTg6Y0YZs0sw73qgTrWu%2F03EgtrapX6y3YgQXh7kEqLK5bwT5PkcZS1WKqiw%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
"HP EliteBook 840 G10 Laptop, 14"" WUXGA Screen, i7-1365U, 16GB RAM, 512GB SSD
Opens in a new window or tab",Pre-Owned,"ZAR 5,285.97",https://www.ebay.com/itm/335340385789?_skw=laptops&itmmeta=01JPYBTMY7M2KXBHS2N5FCA565&hash=item4e13d835fd:g:5D8AAOSwc0Fm8oaI&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e1laEuzvkbwuJDL0Hu%2F7dw6T92Dcuucj5oDTEGjK%2Bh%2BjUOGACrpKcadm5zKdaf1bZp%2Bfty6PW0qcYpaOezcEAjAS6Q7Y3PoyQ23yoxnPgf41exGlZImbQ18XdtNzSfGe%2FNty4Vp%2BjKM6kj%2FhHmQYDlghcMd7%2F8%2BHA9HqDKD0xS1CMBk24eaZsOeVLVKG7ZMx7K9fSj16OxzdLwSv4JNhtAkfb8kOVRcwQ7AlmNfXwvVuRRNl1aQuc3l7b%2FaTB7Yvu%2FhQI%2BhvAxsy1aVsOZE%2FnD%7Ctkp%3ABk9SR8rP6su3ZQ
"HP NOTEBOOK PROBOOK 455 G7 175V0EA#ABZ AMD Ryzen 7 4700u, 8GB, 480 SSD, SCREEN...
Opens in a new window or tab",Pre-Owned,"ZAR 5,915.75",https://www.ebay.com/itm/356596266714?_skw=laptops&itmmeta=01JPYBTMY7HBZ1V405BQ1QDMHZ&hash=item5306cb36da:g:HPEAAOSwVzdnuI3P&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dCyImYkCSysu7%2BIvppWPG0xSOrXemXXcDXfG1nOjyngSgt%2FJFBd4YP9ZMJgjSQlplb2wvJBSOs%2FiESOUPmiDieoW1zqTA79%2F%2BeIWdbQeDkO03fWVv%2FA49yq%2Bq42JqcXZiGzliohg0%2FGeBk%2F07RF8UZZpzric8Wcrm%2F2Rn3ngHp%2B%2FjmgWr2Kj7qAWJN2%2FrLNLFpipQMoynzAOcQVdj16gxKK7wskEPMgfU%2F5rA0ToCE2Q%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
"Microsoft Surface Laptop Go Touchscreen i5 10th Gen 8GB RAM 256GB SSD Windows 11
Opens in a new window or tab",Excellent - Refurbished,"ZAR 4,120.82 to ZAR 4,591.80",https://www.ebay.com/itm/326475662522?_skw=laptops&itmmeta=01JPYBTMY7WXN05B9M583JMQQ9&hash=item4c037744ba:g:V1gAAOSwouhnNMlW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dDNv7PqbEXH3%2BYTJdUptKU3ygDojRfO90nj8rQt78dPY7TZaWD%2BiWdc1rCyftljDCb%2Fp--FF7Vc1rZLwWq23PecjTPI6Pq4xDCTOx2bSWmZBBmoxGhmOyhIISZnVo%2FWOAp3zqqaCyNE3%2FIicX9ytULm4lUoKoZrxdpAlSLWDetP1itN35gqmxYhBUiMj4JCGTkYXJqqrG6ACuw8vWwDz7%2BqOzjv%2F0Pm%2F6wZMbkKG7PsA%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
"Lenovo ThinkBook 16 G6 i7-1355U, 16GB, 512GB Notebook 21KH00B7AU
Opens in a new window or tab",New (Other),"ZAR 8,084.86",https://www.ebay.com/itm/235975451588?_skw=laptops&itmmeta=01JPYBTMY71FPRJRKZFC8QVJ0Z&hash=item36f13ba3c4:g:qwQAAOSwXDpnu8J1&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eePdyJ3YGPMefC5ILXL6JH8hHFq235DamwQd%2By0WjOkQ6wzUO5Wjmo%2FzJm%2FPD0h6hTpnvsFHHnn1pAMME3N81grCmmsfkP17xH%2Bz%2F00gl6smVs%2FjrBSFS6JNHUx6O4W0FtYFG4CQCH9B2LgIra8XWYuz3p18ps07sy6upOAKP%2BjxtgvtuBl8HNyog4RAa%2B67fl6LuqXPAVrkRqstfWEDuianTEM7lMtvHV%2BSelfIXWQTQGJkfpyqglZQfvXHme673sDoa7R88uV9Uxay95nkLz%7Ctkp%3ABk9SR8rP6su3ZQ
"NEW LISTINGNew Sealed HP 15-fd0027st 15.6"" Laptop PC i5-N305/256GB SSD/8gB MEM/Win11
Opens in a new window or tab",Brand New,"ZAR 6,145.67",https://www.ebay.com/itm/316529333092?_skw=laptops&itmmeta=01JPYBTMY7DDVS3TJZSP8H77W0&hash=item49b29e5364:g:3GMAAeSw1fFn3ZtC&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fQq4jI3%2BMlAWMGd2WFCJ8eWhoHHFKkJ7e6ITL2SFmLXnkCFCEdEoUBwvcgvUPNU4x%2FVDNyLf2X6dNbuuRiGV0Xf%2FK%2Fo04Wsa%2FN9aWtUtFho9UXT4Wtub6uB6zs4PCjZPeUHyUWmFp1J0biVeMM0bPK7Oa6YD8exje%2FfEg%2FYrR%2BYNs%2BaCXDhxbk%2FonD6LJsFt5voYrKiRWNvfK%2FyKVuC1umPhMw7Dzp14sCaBHrtF83nSnlTAyXltl2%2FAfiFgPSJtIklpeihSTObHmAq8uVLrMP%7Ctkp%3ABk9SR8rP6su3ZQ
"HP ProBook 650 G3 15.6"" Core i5 7200U 2.5GHz 16GB RAM 512GB SSD Win 11 Pro
Opens in a new window or tab",Brand New,"ZAR 9,890.30",https://www.ebay.com/itm/186221014344?_skw=laptops&itmmeta=01JPYBTMY7WG40980B8WVNW8WA&hash=item2b5ba32d48:g:FmQAAOSwJZ9lhgid&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cxrKL8mzJmEwd5OZreu%2FtOJBe478F00AWhCvRAPilEPpgmkIIzXO2etpMt5zVDuu6JGXykagiNvTXFhyKVLpqYvwuP2509HhHltRDK%2BhSrw3aDFyJ%2BP%2FkuoBATGRf6labFP%2BFkYNRsx0iHAtSVh7J1Ej%2F5%2B0qXTRYtwiwtmVkAesUxxxGEehHYfgbTmR6kVKadipZEBJZYk2cDzMRA3Zr1p%2BrfGwyXmI20CFmGVYeWx4hFNmKaOX64%2F6Nap%2BBfoaG4MZkwkBP8M3%2F2Yf0nVuXQ%7Ctkp%3ABk9SR8rP6su3ZQ
"DELL VOSTRO 14 WINDOWS 11 LAPTOP INTEL I3 14"" HD 8GB RAM 128GB SSD WEBCAM HDMI
Opens in a new window or tab",Very Good - Refurbished,"ZAR 7,064.43 to ZAR 14,482.33",https://www.ebay.com/itm/156741823595?_skw=laptops&itmmeta=01JPYBTMY7VEGNRRDZSWFZVEEH&hash=item247e8a6c6b:g:WYgAAOSwJOpnwI1O&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eIEO%2FmreB38ewpkkn5K8nZmssTf5qD7cNU7wgRVVRhUG3Fnhu7IKEvEPqvLZeYXvLbvPIVRdFeUUboSRV215iwASS3tKORVOpuLxP6DAGm%2BSbnKl9uzUZafFhU8Se7cUeNsgb02GbaEa5GoqMSObtNVg%2BtSg3EzRhmGPQ%2FweCrbMjmaoezWkjOYfcl%2BlwXS5GpSqaviyNiDEjZAjlQTnshM57lxNspqQjrPZjsK%2FZOwOC%2FvRSdAPkTBaMpJSynYck3AHSzrfebHii2WZ6YjIYe%7Ctkp%3ABFBMys_qy7dl
"HP Probook 650 G4 Laptop Intel Core i5 7200U 16GB RAM 256GB SSD Win 10 Renewed
Opens in a new window or tab",Good - Refurbished,"ZAR 3,528.80 to ZAR 10,004.74",https://www.ebay.com/itm/226557832105?_skw=laptops&itmmeta=01JPYBTMY7VVV36FZZSM3JDB4T&hash=item34bfe62ba9:g:4JQAAOSw8HZnj7ZM&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cMIJfyesHwlpjs%2FE5ND5acoDstHNZ%2BMfycQsoyob84pzNQr8w76Wsqd49VyOQMge0ESqrjmdlRY8iOS9z3%2B9Jn9KK%2FGlYOgOadu9FFzZ3HVO2GilQMRPGK%2FehOGeyqlEnj4aZT1SzA805SmDkYIHkdAOyxKEbf5A3vAbUbe0YPrm0%2BiMG9oXsZwhrwxX1JDQAEnPAXQBIoVBC5bOOZPn9UIQAiDEnKz%2BX7w9HqWAKunSySJJT8KYk4S0Ey4IXZJC526ky2Y7YxxvP4B9CWtWGo%7Ctkp%3ABFBMys_qy7dl
"HP EliteBook 840 G1 14"" Laptop Intel Core i5 4GB 128GB SSD Windows 10",,,https://www.ebay.com/itm/326377906295?_skw=laptops&itmmeta=01JPYBV3796SWDDY1VFXHC2J1C&hash=item4bfda3a077:g:ddsAAOSwgq9l5i0e&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1chOV8qH7AR%2F8wdZA6XbRvGYW9ecnIvPNQY%2B2nWFsqWTtmOM4JoOeYeChgOv5FWeJWqaKyBhDIVWHX7%2B%2BOQ9rfu7JD%2FEJxj71ESbGrBSX1OHKS6i7SPkw4EmKGkz9xmNDT1KMwTTzq9SpjDs9T9eWUG70GlRDKUFnnm5TzU8amoId1LcFGIGaMpHRmiprxCnOAfjZvVjNibMg7sQc2V6rAsiatoQf8oET%2Bwgm5HZlQvHBVDq%2BVthfMUaFamRh7sbZaccTh92%2FUJATY9fqy%2FU9h%2B%7Ctkp%3ABFBM_LPsy7dl
Asus X542U Laptop Win10Home Intel Core i5 7th Gen GeForce940MX 8GB 1TB Qwertz,,,https://www.ebay.com/itm/187014670182?_skw=laptops&itmmeta=01JPYBV379KCJ47YYKKPP46CA1&hash=item2b8af16766:g:wAsAAeSwf0xnxifL&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fRxRP7sXCXAHz1Yf8Mnijdf0pAIVJZXEQAvGJIiUJZimnpg2fGCms4gazuO2RnMF93npdHVnX5aOaYkBKA7IGME8gE%2BR9vtnv9gq4HnVRf32Z1pcMRtA%2FsNZP4h9cgJQcNuTdmlmKCR%2BXH%2BM4Fv2%2FQ2Pr885qYbq%2FMuauizcLV9NetPJd49gNqtynKiN7TtJz%2FFWSXLD2PblBPbXHsIVi4N8F6EGQbKsuSWOJy98ynJZQYjD8gbDZtQEef%2F9GD90TShUEyL3J5E066bXg2SaCR%7Ctkp%3ABFBM_LPsy7dl
Lenovo ThinkPad L480 - Intel Core i3-8th Generation - 14... | C-Grade,Pre-Owned,"ZAR 1,640.35",https://www.ebay.com/itm/256847101603?_skw=laptops&itmmeta=01JPYBV379F6V46ZBZH7CVRPKN&hash=item3bcd47bea3:g:KJoAAeSwlT1nyvRs&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fsSpBtQCc4onQNqZ7yngBnZmjv33TuZsWN521KGS4CGGFmmapsl1b39qPhELk27FN0wl0i2ZM0yvT3QUgAOeaMFoiBqCe6%2FAKEap3d7oQ4fePBPUwgQSggksJj0xx%2FZkfN1DB%2BYVn4qUWwl23uLp3yYP98D9ASe%2F4JabpyFIUnCwRpEr7jyiKITTOk%2Fo7YH2tUiLPN%2B75LFi0%2B3F2PoPvX678ZnojOMGiugJXjKeTcdV%2FbjcVJv8BrERyI9w%2FchpO4b8pLopaeg%2F5D5yY%2BWXjg%7Ctkp%3ABFBM_LPsy7dl
"SLEEK LENOVO 100E 2ND GEN WINDOWS 11 LAPTOP 11.6"" AMD 3015E 64GB SSD WEBCAM WIFI",Pre-Owned,"ZAR 2,662.09",https://www.ebay.com/itm/156624722909?_skw=laptops&itmmeta=01JPYBV379VS412HWZ1DXKQJ4A&hash=item24778f9bdd:g:oRwAAOSwndJnfGAw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fGTEN%2BLg9fcFDvlCe%2BqrIkp3pRVYyWMbFO%2Bt17UHgolVMKRqeaoW9XwncbHT2XB4S6krNgd%2FnwC5YUNSizwnTOPCOo83iYvWazC5r%2BfrFFEY%2BRA1%2B3AbTufMA%2FBcj5U%2Fh%2FQuHMBlSAQ39%2FtvzeK%2F5p5TyjE43ceLhjr7BwYB7%2FWEKaYPKkv7z9EYwMPPgt0oK%2ByucmZBgd0A0Z--K%2Fia7F1DxysULgQjaoPvDcviq6qF%2BFbs8N%2B2GQmWgjHHKzcxSj7i6N67dtQRRM6r9kRnRi%7Ctkp%3ABFBM_LPsy7dl
FAST CHEAP MAJOR BRAND INTEL CORE i5 UPTO 16GB RAM 480GB SSD WIFI WINDOWS LAPTOP,Refurbished,"ZAR 2,662.09",https://www.ebay.com/itm/176007211988?_skw=laptops&itmmeta=01JPYBV379XZVH4B3P1WB7WJ23&hash=item28fad8ebd4:g:nfgAAOSwgqRlRNIA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cIQf1DN291ZebMgwD1HocyekbIm2Ya3eclVfSQOXEEOZANqS4snNGBtrVcMg%2BCg1vY4D8GXfGjiL%2Fhb2q3AZ%2BiUpgIdhEbsy8c1TwEg8cX674xusaMCk81X%2FWH8f8LKgyua3QcSz7DD4t%2BjgJF5kHtpSp5J9ldH0LViQtDwAu6ZGG7fhYP6I9%2BawN3P9VKGHxojguaxnkZFqv1fTmm0uiewsVi9hljFRFBdB5TcF9shQ%3D%3D%7Ctkp%3ABk9SR_yz7Mu3ZQ
"Dell Latitude 3190 Laptop 11.6"" HD Screen Celeron 4GB RAM 64GB eMMC",Very Good - Refurbished,"ZAR 2,001.42",https://www.ebay.com/itm/356223013643?_skw=laptops&itmmeta=01JPYBV379P4YRDH8CA6RNY09A&hash=item52f08bd30b:g:h1EAAOSwwEtnKJ~l&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1etVE1us5DyR%2Bv%2BNqtxHNgyILb5%2FWFux03Ll8oS3nZ5LPhsMkCPwFp4dWhyJEibzGbDfB625NY0U9SG5jKFROSsO5lewDimwkXRLQNlLehE66EHbiQ9Ve792Uy5iC0Mrgm9RHnidnISOyqZ3bhCZVzgoZ%2B%2B7q7OipooCcSIVgHss8yZe9rbM56WX1Bq1B2ILVYZsEBdypMMqpvTv3Yg6ScrBwyw71j%2B1EINM3x3jGtAQw%3D%3D%7Ctkp%3ABk9SR_yz7Mu3ZQ
"Lenovo ThinkPad E14 2nd Gen Laptop i7 1165G7 2.80GHZ 14"" FHD 8GB 512GB Win 11",Very Good - Refurbished,"ZAR 3,061.12 to ZAR 6,004.73",https://www.ebay.com/itm/365414418591?_skw=laptops&itmmeta=01JPYBV37946N04Y3HCGF1CHP6&hash=item551465889f:g:x5QAAOSwJURnuPVU&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dDWXDkgbnYqq3t38g%2FABrDIcewixgk1udFOROCYcJsqz%2FO3j8tVgub810BSpBU6W1X4FIhpYK5tdAGayAUsPwzmsDPs7wuKkyCWkuOSds4KxqeIQinf%2FqBQhxmzhF84fmfnDxbkG3kZehN2J%2FLBFL8zuLQUswodN6Ntwvgfv1oPiZa0t6Tz0TUCy5oQRTq9wH%2BAWvKB%2ByKJIcOO3BK82ykYi6fZPniXabdrhBtVDm6NA%3D%3D%7Ctkp%3ABk9SR_yz7Mu3ZQ
Cheap Laptop Fast Laptop Windows 11 Pro Core i7 11th Gen 32GB Ram 1TB SSD WiFi,Brand New,"ZAR 2,920.06",https://www.ebay.com/itm/375584627809?_skw=laptops&itmmeta=01JPYBV3792ZFGW06DC5PRXH7K&hash=item5772969c61:g:Gx4AAOSweAJmyeSH&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f2yZ1ynQ%2BfEZWyotb3P7ddgdYwEfw4Fc7LeoWSdForqK%2FT4%2FjE3jn4JmPKwOnzXAzMWUizad83CXrRdcVn79wdDtz8wVgwf7C4i30gpFg9XEOcc3fhxeKpPSJ4U4wT7cdc2pkdHRtLE%2BLxstNIdPPmc5dS0af1j%2Be3hHbZlBApRds0SvC82GH%2Fw6vEE%2FuwqMJWDFqIXbIrrveufeEdJU6mX6PlR2AcKwcW9DIcjwVp3OVPJkFvQTOgPF35Ctup96lPtYZqdcCh7KMIVQXew74O%7Ctkp%3ABk9SR_yz7Mu3ZQ
GPD Pocket UMPC Portable PC X7-Z8750 8GB/128GB SSD WIndows Used,Pre-Owned,"ZAR 3,189.74",https://www.ebay.com/itm/203971540173?_skw=laptops&itmmeta=01JPYBV3794K5YQK9T64WQ2MD3&hash=item2f7da6b4cd:g:xiMAAOSwg1Nn3Olh&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ceNOYL0yp73FrXOx8EtNiEj9t%2FL%2BSAqkU3FTSOw3jfHoSesjfSb7SEc%2F54o2qV3E7%2FAd9J9ySBDOpE2qE91Biow9UjLry5ozsRlhS%2B3BS%2BlGMuk6eDRlqSmda7fV%2FSWa3utPYmjO2oKAXxbkQ1%2Fvws7eUfpPM%2BannhytdZ7YIdZLE%2FSKdRwRoJQf8O5XM6Z%2B369xjORJ5Km5L%2BFmkuifhmHnP7vPE%2B4Hm3mUjp9w7rmmwB9rsjqU1CMh4gMO%2BFOOZtCEbajz%2FnegzkzZtgjAXD%7Ctkp%3ABk9SR_yz7Mu3ZQ
HP EliteBook 840 G5 i5-8350U 8th Gen 16GB RAM 512GB NVMe FHD Windows 11,Very Good - Refurbished,"ZAR 3,414.35 to ZAR 9,537.06",https://www.ebay.com/itm/405635861944?_skw=laptops&itmmeta=01JPYBV379WTCWCYF4FPBMG6FM&hash=item5e71c80db8:g:MigAAOSwn0Fnz0k1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dtev4HTF7KIMrazrGf6fiydkWOBImO2x1Pl%2B8xR8JTmg1n7p%2F33APNwXkyZdMkE6990BQC0At%2Fl0PNIYTi8MWi9IVe7nDzzAovAiJIl%2BKbSUA4aJWAkZj%2BNYIdi8EB18AjKQicRvk5STNRrO31ol3kzwLFuR0HhspqLcNpR%2BmK%2FLU1cyfYLFxfqui%2FUb1OAfetg4TYw%2BpgEvyySg6zE4coz727jwwHZgB556RXYTMlMA%3D%3D%7Ctkp%3ABk9SR_yz7Mu3ZQ
"HP 15"" Laptop 250 G7 HD Screen Intel CPU 8GB Ram 256GB SSD & Windows 11*",Pre-Owned,"ZAR 5,285.97",https://www.ebay.com/itm/396221697960?_skw=laptops&itmmeta=01JPYBV379E8BRE3D1Y2S4W9K7&hash=item5c40a74fa8:g:1UQAAOSwbfFmarp-&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fxgej3A1U4DrdhVLR%2F4i8W9Yh99%2F0k83DzxjqjbQUe82VmnMP5oMUD6%2F1uGlihBhVQTPDjlfFyMqsmc3%2BdJWTHTWroteVJ9okZPAATsad2exsBQDsAN94o28kpMznhZDgwAse%2Bp3O2R5v583SfOBasd9Guy30ZuQ4CuW9CHOsWZqFjxyIg%2BrIIWXhLsH6M45Ikblb%2FG2TDSi5D6BaU9bZyksL0OgJ1oN%2F%2BAZWo6v0MEQ%3D%3D%7Ctkp%3ABk9SR_yz7Mu3ZQ
HP 255 G10 NOTEBOOK 15.6'' FHD CPU AMD RYZEN 3-7320U RAM 8GB SSD 256GB FREEDOS,Very Good - Refurbished,"ZAR 5,298.50",https://www.ebay.com/itm/135372860789?_skw=laptops&itmmeta=01JPYBV379KWMSD4ZXTDCW3ZZM&hash=item1f84d9ed75:g:7k4AAOSwRxtnNIwl&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fHSklK4g4%2BXm7mxLDEIyWVUaToPjxEb9GequKECEp%2BDlWpncy%2BHYTw5xjBIUjB74g30KYCQ3IRqBw1fOZXQRyp7Th2wx6uBd3soPsR0GeOm10rZLuHqGmf%2FR9tkS%2FoV4%2B30GMcKg1gCQ8%2FadGweRCC0zJrAg6Od70UGVnSpxEzU2y1mjamgMdrZQUrtjPd2qP%2BgoFkunDxMvJFwIzUexWFZ62J4VAa%2BdKzedmUQiCLKuEBRnwsQwKkR4oCyfcB0hCT4jEq1BbluQp8F4OFayEy%7Ctkp%3ABk9SR_yz7Mu3ZQ
CHEAP FAST Laptop DELL Quad Core 2.6GHZ Windows 10 SSD 4K HDMI WIFI WEBCAM,Good - Refurbished,"ZAR 3,175.57",https://www.ebay.com/itm/115722165505?_skw=laptops&itmmeta=01JPYBV379S2HD9CD60NQCXZR2&hash=item1af1941d01:g:0XcAAOSwwF5kApuD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fn5RMBe%2BCBdBicbXjGqc1vI164UuXAkYD%2BlGqfSsf0CSXHG5X7DswSRWPPxGOE5MJnb38VYz%2Fpxo2o7pRzg6bQ8Tqd%2FIwXpNqpCDPZHSIrcwdLv%2FckjQs1ETOsRc1eTEYpeYGq64sG4r0Biyr51vE5xfL0nNGewiphOEoE4hTZw7J%2BowtY--y3pmoTeNKWg9H1mvuOmXmPi3GPvaVzCzhZjKQbTppKCznbts0B8YAOcHAIkp1CscILwkLbTRmBDhqLRB1sxHMU5M2VSmNUWRmo%7Ctkp%3ABFBM_LPsy7dl
CHEAP FAST Top Brand Windows 10/11 Laptop i3/i5 32GB Ram 256GB SSD/ 1TB SSD WIFI,Brand New,"ZAR 6,145.67",https://www.ebay.com/itm/115716216028?_skw=laptops&itmmeta=01JPYBV379PNJRQZR235CJFZDE&hash=item1af13954dc:g:ga0AAOSwwnVj-hGL&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fG%2Fj5uQWetkRmTNoZ2NtkFndkk0AJBYF4y6LiuAOJ9IOBojMQBtsFCWAPdSgBUidKqTV06b00QOevwHimUG1RJtVHgR0MPUOY2Kt8lA2aInEyYtf17psqfiL6ZDxhREx7WZw%2BuEa3oZwOBfxP74Lc8cwIt7AO%2FUsPVO0ys5tLGWWz%2BhkvQ8r6GKIc6WebsmejKcpdbhvV0CtX%2FngWUyV57GqpOEW8Fz9Tq2Ygu1GJTiiLN8MAm%2BrABWGyJtq7tOmgKjLkAEsFGan28wIA4CovT%7Ctkp%3ABFBM_LPsy7dl
